"Date (TU),""Valeur (en m³/s)"",""Statut"",""Qualification"",""Méthode"",""Continuité"""
"2017-04-16T00:00:00.000Z,""745"",""4"",16,8,0"
"2017-04-17T00:00:00.000Z,""804"",""4"",16,8,0"
"2017-04-18T00:00:00.000Z,""863"",""4"",16,8,0"
"2017-04-19T00:00:00.000Z,""839"",""4"",16,8,0"
"2017-04-20T00:00:00.000Z,""809"",""4"",16,8,0"
"2017-04-21T00:00:00.000Z,""800"",""4"",16,8,0"
"2017-04-22T00:00:00.000Z,""785"",""4"",16,8,0"
"2017-04-23T00:00:00.000Z,""780"",""4"",16,8,0"
"2017-04-24T00:00:00.000Z,""795"",""4"",16,8,0"
"2017-04-25T00:00:00.000Z,""790"",""4"",16,8,0"
"2017-04-26T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-04-27T00:00:00.000Z,""1220"",""4"",16,8,0"
"2017-04-28T00:00:00.000Z,""1250"",""4"",16,8,0"
"2017-04-29T00:00:00.000Z,""1300"",""4"",16,8,0"
"2017-04-30T00:00:00.000Z,""1240"",""4"",16,8,0"
"2017-05-01T00:00:00.000Z,""1240"",""4"",16,8,0"
"2017-05-02T00:00:00.000Z,""1230"",""4"",16,8,0"
"2017-05-03T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-05-04T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-05-05T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-05-06T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-05-07T00:00:00.000Z,""1320"",""4"",16,8,0"
"2017-05-08T00:00:00.000Z,""1560"",""4"",16,8,0"
"2017-05-09T00:00:00.000Z,""1640"",""4"",16,8,0"
"2017-05-10T00:00:00.000Z,""1520"",""4"",16,8,0"
"2017-05-11T00:00:00.000Z,""1390"",""4"",16,8,0"
"2017-05-12T00:00:00.000Z,""1340"",""4"",16,8,0"
"2017-05-13T00:00:00.000Z,""1340"",""4"",16,8,0"
"2017-05-14T00:00:00.000Z,""1310"",""4"",16,8,0"
"2017-05-15T00:00:00.000Z,""1370"",""4"",16,8,0"
"2017-05-16T00:00:00.000Z,""1260"",""4"",16,8,0"
"2017-05-17T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-05-18T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-05-19T00:00:00.000Z,""1270"",""4"",16,8,0"
"2017-05-20T00:00:00.000Z,""1370"",""4"",16,8,0"
"2017-05-21T00:00:00.000Z,""1270"",""4"",16,8,0"
"2017-05-22T00:00:00.000Z,""1250"",""4"",16,8,0"
"2017-05-23T00:00:00.000Z,""1190"",""4"",16,8,0"
"2017-05-24T00:00:00.000Z,""1140"",""4"",16,8,0"
"2017-05-25T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-05-26T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-05-27T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-05-28T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-05-29T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-05-30T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-05-31T00:00:00.000Z,""1150"",""4"",16,8,0"
"2017-06-01T00:00:00.000Z,""1250"",""4"",16,8,0"
"2017-06-02T00:00:00.000Z,""1290"",""4"",16,8,0"
"2017-06-03T00:00:00.000Z,""1390"",""4"",16,8,0"
"2017-06-04T00:00:00.000Z,""1550"",""4"",16,8,0"
"2017-06-05T00:00:00.000Z,""1540"",""4"",16,8,0"
"2017-06-06T00:00:00.000Z,""1440"",""4"",16,8,0"
"2017-06-07T00:00:00.000Z,""1400"",""4"",16,8,0"
"2017-06-08T00:00:00.000Z,""1380"",""4"",16,8,0"
"2017-06-09T00:00:00.000Z,""1270"",""4"",16,8,0"
"2017-06-10T00:00:00.000Z,""1200"",""4"",16,8,0"
"2017-06-11T00:00:00.000Z,""1150"",""4"",16,8,0"
"2017-06-12T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-06-13T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-06-14T00:00:00.000Z,""1030"",""4"",16,8,0"
"2017-06-15T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-06-16T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-06-17T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-06-18T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-06-19T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-06-20T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-06-21T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-06-22T00:00:00.000Z,""1020"",""4"",16,8,0"
"2017-06-23T00:00:00.000Z,""1010"",""4"",16,8,0"
"2017-06-24T00:00:00.000Z,""962"",""4"",16,8,0"
"2017-06-25T00:00:00.000Z,""935"",""4"",16,8,0"
"2017-06-26T00:00:00.000Z,""939"",""4"",16,8,0"
"2017-06-27T00:00:00.000Z,""972"",""4"",16,8,0"
"2017-06-28T00:00:00.000Z,""1030"",""4"",16,8,0"
"2017-06-29T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-06-30T00:00:00.000Z,""1130"",""4"",16,8,0"
"2017-07-01T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-07-02T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-07-03T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-07-04T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-07-05T00:00:00.000Z,""995"",""4"",16,8,0"
"2017-07-06T00:00:00.000Z,""946"",""4"",16,8,0"
"2017-07-07T00:00:00.000Z,""922"",""4"",16,8,0"
"2017-07-08T00:00:00.000Z,""879"",""4"",16,8,0"
"2017-07-09T00:00:00.000Z,""933"",""4"",16,8,0"
"2017-07-10T00:00:00.000Z,""972"",""4"",16,8,0"
"2017-07-11T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-07-12T00:00:00.000Z,""1010"",""4"",16,8,0"
"2017-07-13T00:00:00.000Z,""951"",""4"",16,8,0"
"2017-07-14T00:00:00.000Z,""909"",""4"",16,8,0"
"2017-07-15T00:00:00.000Z,""904"",""4"",16,8,0"
"2017-07-16T00:00:00.000Z,""881"",""4"",16,8,0"
"2017-07-17T00:00:00.000Z,""858"",""4"",16,8,0"
"2017-07-18T00:00:00.000Z,""827"",""4"",16,8,0"
"2017-07-19T00:00:00.000Z,""831"",""4"",16,8,0"
"2017-07-20T00:00:00.000Z,""793"",""4"",16,8,0"
"2017-07-21T00:00:00.000Z,""823"",""4"",16,8,0"
"2017-07-22T00:00:00.000Z,""884"",""4"",16,8,0"
"2017-07-23T00:00:00.000Z,""860"",""4"",16,8,0"
"2017-07-24T00:00:00.000Z,""838"",""4"",16,8,0"
"2017-07-25T00:00:00.000Z,""911"",""4"",16,8,0"
"2017-07-26T00:00:00.000Z,""1250"",""4"",16,8,0"
"2017-07-27T00:00:00.000Z,""1320"",""4"",16,8,0"
"2017-07-28T00:00:00.000Z,""1230"",""4"",16,8,0"
"2017-07-29T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-07-30T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-07-31T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-08-01T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-08-02T00:00:00.000Z,""1130"",""4"",16,8,0"
"2017-08-03T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-08-04T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-08-05T00:00:00.000Z,""1030"",""4"",16,8,0"
"2017-08-06T00:00:00.000Z,""966"",""4"",16,8,0"
"2017-08-07T00:00:00.000Z,""948"",""4"",16,8,0"
"2017-08-08T00:00:00.000Z,""948"",""4"",16,8,0"
"2017-08-09T00:00:00.000Z,""960"",""4"",16,8,0"
"2017-08-10T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-08-11T00:00:00.000Z,""1260"",""4"",16,8,0"
"2017-08-12T00:00:00.000Z,""1310"",""4"",16,8,0"
"2017-08-13T00:00:00.000Z,""1260"",""4"",16,8,0"
"2017-08-14T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-08-15T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-08-16T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-08-17T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-08-18T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-08-19T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-08-20T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-08-21T00:00:00.000Z,""1010"",""4"",16,8,0"
"2017-08-22T00:00:00.000Z,""976"",""4"",16,8,0"
"2017-08-23T00:00:00.000Z,""943"",""4"",16,8,0"
"2017-08-24T00:00:00.000Z,""934"",""4"",16,8,0"
"2017-08-25T00:00:00.000Z,""927"",""4"",16,8,0"
"2017-08-26T00:00:00.000Z,""915"",""4"",16,8,0"
"2017-08-27T00:00:00.000Z,""837"",""4"",16,8,0"
"2017-08-28T00:00:00.000Z,""868"",""4"",16,8,0"
"2017-08-29T00:00:00.000Z,""809"",""4"",16,8,0"
"2017-08-30T00:00:00.000Z,""846"",""4"",16,8,0"
"2017-08-31T00:00:00.000Z,""896"",""4"",16,8,0"
"2017-09-01T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-09-02T00:00:00.000Z,""1480"",""4"",16,8,0"
"2017-09-03T00:00:00.000Z,""1750"",""4"",16,8,0"
"2017-09-04T00:00:00.000Z,""1460"",""4"",16,8,0"
"2017-09-05T00:00:00.000Z,""1310"",""4"",16,8,0"
"2017-09-06T00:00:00.000Z,""1240"",""4"",16,8,0"
"2017-09-07T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-09-08T00:00:00.000Z,""1130"",""4"",16,8,0"
"2017-09-09T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-09-10T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-09-11T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-09-12T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-09-13T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-09-14T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-09-15T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-09-16T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-09-17T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-09-18T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-09-19T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-09-20T00:00:00.000Z,""1070"",""4"",16,8,0"
"2017-09-21T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-09-22T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-09-23T00:00:00.000Z,""1030"",""4"",16,8,0"
"2017-09-24T00:00:00.000Z,""987"",""4"",16,8,0"
"2017-09-25T00:00:00.000Z,""987"",""4"",16,8,0"
"2017-09-26T00:00:00.000Z,""949"",""4"",16,8,0"
"2017-09-27T00:00:00.000Z,""949"",""4"",16,8,0"
"2017-09-28T00:00:00.000Z,""945"",""4"",16,8,0"
"2017-09-29T00:00:00.000Z,""921"",""4"",16,8,0"
"2017-09-30T00:00:00.000Z,""895"",""4"",16,8,0"
"2017-10-01T00:00:00.000Z,""913"",""4"",16,8,0"
"2017-10-02T00:00:00.000Z,""923"",""4"",16,8,0"
"2017-10-03T00:00:00.000Z,""961"",""4"",16,8,0"
"2017-10-04T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-10-05T00:00:00.000Z,""1010"",""4"",16,8,0"
"2017-10-06T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-10-07T00:00:00.000Z,""1150"",""4"",16,8,0"
"2017-10-08T00:00:00.000Z,""1090"",""4"",16,8,0"
"2017-10-09T00:00:00.000Z,""1110"",""4"",16,8,0"
"2017-10-10T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-10-11T00:00:00.000Z,""1060"",""4"",16,8,0"
"2017-10-12T00:00:00.000Z,""1010"",""4"",16,8,0"
"2017-10-13T00:00:00.000Z,""978"",""4"",16,8,0"
"2017-10-14T00:00:00.000Z,""929"",""4"",16,8,0"
"2017-10-15T00:00:00.000Z,""901"",""4"",16,8,0"
"2017-10-16T00:00:00.000Z,""845"",""4"",16,8,0"
"2017-10-17T00:00:00.000Z,""830"",""4"",16,8,0"
"2017-10-18T00:00:00.000Z,""816"",""4"",16,8,0"
"2017-10-19T00:00:00.000Z,""805"",""4"",16,8,0"
"2017-10-20T00:00:00.000Z,""765"",""4"",16,8,0"
"2017-10-21T00:00:00.000Z,""752"",""4"",16,8,0"
"2017-10-22T00:00:00.000Z,""759"",""4"",16,8,0"
"2017-10-23T00:00:00.000Z,""765"",""4"",16,8,0"
"2017-10-24T00:00:00.000Z,""808"",""4"",16,8,0"
"2017-10-25T00:00:00.000Z,""772"",""4"",16,8,0"
"2017-10-26T00:00:00.000Z,""753"",""4"",16,8,0"
"2017-10-27T00:00:00.000Z,""738"",""4"",16,8,0"
"2017-10-28T00:00:00.000Z,""725"",""4"",16,8,0"
"2017-10-29T00:00:00.000Z,""731"",""4"",16,8,0"
"2017-10-30T00:00:00.000Z,""771"",""4"",16,8,0"
"2017-10-31T00:00:00.000Z,""803"",""4"",16,8,0"
"2017-11-01T00:00:00.000Z,""778"",""4"",16,8,0"
"2017-11-02T00:00:00.000Z,""756"",""4"",16,8,0"
"2017-11-03T00:00:00.000Z,""765"",""4"",16,8,0"
"2017-11-04T00:00:00.000Z,""740"",""4"",16,8,0"
"2017-11-05T00:00:00.000Z,""768"",""4"",16,8,0"
"2017-11-06T00:00:00.000Z,""957"",""4"",16,8,0"
"2017-11-07T00:00:00.000Z,""945"",""4"",16,8,0"
"2017-11-08T00:00:00.000Z,""951"",""4"",16,8,0"
"2017-11-09T00:00:00.000Z,""909"",""4"",16,8,0"
"2017-11-10T00:00:00.000Z,""889"",""4"",16,8,0"
"2017-11-11T00:00:00.000Z,""931"",""4"",16,8,0"
"2017-11-12T00:00:00.000Z,""1590"",""4"",16,8,0"
"2017-11-13T00:00:00.000Z,""2490"",""4"",16,8,0"
"2017-11-14T00:00:00.000Z,""1860"",""4"",16,8,0"
"2017-11-15T00:00:00.000Z,""1500"",""4"",16,8,0"
"2017-11-16T00:00:00.000Z,""1350"",""4"",16,8,0"
"2017-11-17T00:00:00.000Z,""1240"",""4"",16,8,0"
"2017-11-18T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-11-19T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-11-20T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-11-21T00:00:00.000Z,""1080"",""4"",16,8,0"
"2017-11-22T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-11-23T00:00:00.000Z,""1040"",""4"",16,8,0"
"2017-11-24T00:00:00.000Z,""978"",""4"",16,8,0"
"2017-11-25T00:00:00.000Z,""1140"",""4"",16,8,0"
"2017-11-26T00:00:00.000Z,""1360"",""4"",16,8,0"
"2017-11-27T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-11-28T00:00:00.000Z,""1140"",""4"",16,8,0"
"2017-11-29T00:00:00.000Z,""1240"",""4"",16,8,0"
"2017-11-30T00:00:00.000Z,""1210"",""4"",16,8,0"
"2017-12-01T00:00:00.000Z,""1120"",""4"",16,8,0"
"2017-12-02T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-12-03T00:00:00.000Z,""1000"",""4"",16,8,0"
"2017-12-04T00:00:00.000Z,""962"",""4"",16,8,0"
"2017-12-05T00:00:00.000Z,""929"",""4"",16,8,0"
"2017-12-06T00:00:00.000Z,""896"",""4"",16,8,0"
"2017-12-07T00:00:00.000Z,""880"",""4"",16,8,0"
"2017-12-08T00:00:00.000Z,""957"",""4"",16,8,0"
"2017-12-09T00:00:00.000Z,""1050"",""4"",16,8,0"
"2017-12-10T00:00:00.000Z,""1000"",""4"",16,8,0"
"2017-12-11T00:00:00.000Z,""1460"",""4"",16,8,0"
"2017-12-12T00:00:00.000Z,""1890"",""4"",16,8,0"
"2017-12-13T00:00:00.000Z,""1810"",""4"",16,8,0"
"2017-12-14T00:00:00.000Z,""1750"",""4"",16,8,0"
"2017-12-15T00:00:00.000Z,""2110"",""4"",16,8,0"
"2017-12-16T00:00:00.000Z,""2290"",""4"",16,8,0"
"2017-12-17T00:00:00.000Z,""1880"",""4"",16,8,0"
"2017-12-18T00:00:00.000Z,""1670"",""4"",16,8,0"
"2017-12-19T00:00:00.000Z,""1510"",""4"",16,8,0"
"2017-12-20T00:00:00.000Z,""1430"",""4"",16,8,0"
"2017-12-21T00:00:00.000Z,""1370"",""4"",16,8,0"
"2017-12-22T00:00:00.000Z,""1330"",""4"",16,8,0"
"2017-12-23T00:00:00.000Z,""1420"",""4"",16,8,0"
"2017-12-24T00:00:00.000Z,""1370"",""4"",16,8,0"
"2017-12-25T00:00:00.000Z,""1260"",""4"",16,8,0"
"2017-12-26T00:00:00.000Z,""1200"",""4"",16,8,0"
"2017-12-27T00:00:00.000Z,""1190"",""4"",16,8,0"
"2017-12-28T00:00:00.000Z,""1170"",""4"",16,8,0"
"2017-12-29T00:00:00.000Z,""1100"",""4"",16,8,0"
"2017-12-30T00:00:00.000Z,""1160"",""4"",16,8,0"
"2017-12-31T00:00:00.000Z,""1610"",""4"",16,8,0"
"2018-01-01T00:00:00.000Z,""1830"",""4"",16,8,0"
"2018-01-02T00:00:00.000Z,""1750"",""4"",16,8,0"
"2018-01-03T00:00:00.000Z,""1850"",""4"",16,8,0"
"2018-01-04T00:00:00.000Z,""2250"",""4"",16,8,0"
"2018-01-05T00:00:00.000Z,""3320"",""4"",16,8,0"
"2018-01-06T00:00:00.000Z,""3420"",""4"",16,8,0"
"2018-01-07T00:00:00.000Z,""3000"",""4"",16,8,0"
"2018-01-08T00:00:00.000Z,""2750"",""4"",16,8,0"
"2018-01-09T00:00:00.000Z,""2490"",""4"",16,8,0"
"2018-01-10T00:00:00.000Z,""2260"",""4"",16,8,0"
"2018-01-11T00:00:00.000Z,""2130"",""4"",16,8,0"
"2018-01-12T00:00:00.000Z,""1910"",""4"",16,8,0"
"2018-01-13T00:00:00.000Z,""1750"",""4"",16,8,0"
"2018-01-14T00:00:00.000Z,""1640"",""4"",16,8,0"
"2018-01-15T00:00:00.000Z,""1510"",""4"",16,8,0"
"2018-01-16T00:00:00.000Z,""1490"",""4"",16,8,0"
"2018-01-17T00:00:00.000Z,""1850"",""4"",16,8,0"
"2018-01-18T00:00:00.000Z,""1900"",""4"",16,8,0"
"2018-01-19T00:00:00.000Z,""2310"",""4"",16,8,0"
"2018-01-20T00:00:00.000Z,""2520"",""4"",16,8,0"
"2018-01-21T00:00:00.000Z,""2550"",""4"",16,8,0"
"2018-01-22T00:00:00.000Z,""2870"",""4"",16,8,0"
"2018-01-23T00:00:00.000Z,""3730"",""4"",16,8,0"
"2018-01-24T00:00:00.000Z,""3470"",""4"",16,8,0"
"2018-01-25T00:00:00.000Z,""3020"",""4"",16,8,0"
"2018-01-26T00:00:00.000Z,""2850"",""4"",16,8,0"
"2018-01-27T00:00:00.000Z,""2680"",""4"",16,8,0"
"2018-01-28T00:00:00.000Z,""2440"",""4"",16,8,0"
"2018-01-29T00:00:00.000Z,""2240"",""4"",16,8,0"
"2018-01-30T00:00:00.000Z,""2110"",""4"",16,8,0"
"2018-01-31T00:00:00.000Z,""2030"",""4"",16,8,0"
"2018-02-01T00:00:00.000Z,""1990"",""4"",16,8,0"
"2018-02-02T00:00:00.000Z,""2090"",""4"",16,8,0"
"2018-02-03T00:00:00.000Z,""1940"",""4"",16,8,0"
"2018-02-04T00:00:00.000Z,""1810"",""4"",16,8,0"
"2018-02-05T00:00:00.000Z,""1710"",""4"",16,8,0"
"2018-02-06T00:00:00.000Z,""1560"",""4"",16,8,0"
"2018-02-07T00:00:00.000Z,""1460"",""4"",16,8,0"
"2018-02-08T00:00:00.000Z,""1420"",""4"",16,8,0"
"2018-02-09T00:00:00.000Z,""1400"",""4"",16,8,0"
"2018-02-10T00:00:00.000Z,""1360"",""4"",16,8,0"
"2018-02-11T00:00:00.000Z,""1250"",""4"",16,8,0"
"2018-02-12T00:00:00.000Z,""1230"",""4"",16,8,0"
"2018-02-13T00:00:00.000Z,""1180"",""4"",16,8,0"
"2018-02-14T00:00:00.000Z,""1140"",""4"",16,8,0"
"2018-02-15T00:00:00.000Z,""1140"",""4"",16,8,0"
"2018-02-16T00:00:00.000Z,""1400"",""4"",16,8,0"
"2018-02-17T00:00:00.000Z,""1810"",""4"",16,8,0"
"2018-02-18T00:00:00.000Z,""1970"",""4"",16,8,0"
"2018-02-19T00:00:00.000Z,""1930"",""4"",16,8,0"
"2018-02-20T00:00:00.000Z,""1750"",""4"",16,8,0"
"2018-02-21T00:00:00.000Z,""1670"",""4"",16,8,0"
"2018-02-22T00:00:00.000Z,""1500"",""4"",16,8,0"
"2018-02-23T00:00:00.000Z,""1340"",""4"",16,8,0"
"2018-02-24T00:00:00.000Z,""1240"",""4"",16,8,0"
"2018-02-25T00:00:00.000Z,""1140"",""4"",16,8,0"
"2018-02-26T00:00:00.000Z,""1100"",""4"",16,8,0"
"2018-02-27T00:00:00.000Z,""1080"",""4"",16,8,0"
"2018-02-28T00:00:00.000Z,""1030"",""4"",16,8,0"
"2018-03-01T00:00:00.000Z,""1010"",""4"",16,8,0"
"2018-03-02T00:00:00.000Z,""1020"",""4"",16,8,0"
"2018-03-03T00:00:00.000Z,""1070"",""4"",16,8,0"
"2018-03-04T00:00:00.000Z,""1010"",""4"",16,8,0"
"2018-03-05T00:00:00.000Z,""998"",""4"",16,8,0"
"2018-03-06T00:00:00.000Z,""1040"",""4"",16,8,0"
"2018-03-07T00:00:00.000Z,""1050"",""4"",16,8,0"
"2018-03-08T00:00:00.000Z,""1060"",""4"",16,8,0"
"2018-03-09T00:00:00.000Z,""1010"",""4"",16,8,0"
"2018-03-10T00:00:00.000Z,""1030"",""4"",16,8,0"
"2018-03-11T00:00:00.000Z,""1040"",""4"",16,8,0"
"2018-03-12T00:00:00.000Z,""1100"",""4"",16,8,0"
"2018-03-13T00:00:00.000Z,""1190"",""4"",16,8,0"
"2018-03-14T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-03-15T00:00:00.000Z,""1240"",""4"",16,8,0"
"2018-03-16T00:00:00.000Z,""1200"",""4"",16,8,0"
"2018-03-17T00:00:00.000Z,""1130"",""4"",16,8,0"
"2018-03-18T00:00:00.000Z,""1110"",""4"",16,8,0"
"2018-03-19T00:00:00.000Z,""1120"",""4"",16,8,0"
"2018-03-20T00:00:00.000Z,""1080"",""4"",16,8,0"
"2018-03-21T00:00:00.000Z,""1060"",""4"",16,8,0"
"2018-03-22T00:00:00.000Z,""997"",""4"",16,8,0"
"2018-03-23T00:00:00.000Z,""973"",""4"",16,8,0"
"2018-03-24T00:00:00.000Z,""925"",""4"",16,8,0"
"2018-03-25T00:00:00.000Z,""890"",""4"",16,8,0"
"2018-03-26T00:00:00.000Z,""837"",""4"",16,8,0"
"2018-03-27T00:00:00.000Z,""824"",""4"",16,8,0"
"2018-03-28T00:00:00.000Z,""884"",""4"",16,8,0"
"2018-03-29T00:00:00.000Z,""1160"",""4"",16,8,0"
"2018-03-30T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-03-31T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-04-01T00:00:00.000Z,""1360"",""4"",16,8,0"
"2018-04-02T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-04-03T00:00:00.000Z,""1200"",""4"",16,8,0"
"2018-04-04T00:00:00.000Z,""1180"",""4"",16,8,0"
"2018-04-05T00:00:00.000Z,""1220"",""4"",16,8,0"
"2018-04-06T00:00:00.000Z,""1210"",""4"",16,8,0"
"2018-04-07T00:00:00.000Z,""1200"",""4"",16,8,0"
"2018-04-08T00:00:00.000Z,""1150"",""4"",16,8,0"
"2018-04-09T00:00:00.000Z,""1180"",""4"",16,8,0"
"2018-04-10T00:00:00.000Z,""1210"",""4"",16,8,0"
"2018-04-11T00:00:00.000Z,""1220"",""4"",16,8,0"
"2018-04-12T00:00:00.000Z,""1180"",""4"",16,8,0"
"2018-04-13T00:00:00.000Z,""1150"",""4"",16,8,0"
"2018-04-14T00:00:00.000Z,""1110"",""4"",16,8,0"
"2018-04-15T00:00:00.000Z,""1080"",""4"",16,8,0"
"2018-04-16T00:00:00.000Z,""1110"",""4"",16,8,0"
"2018-04-17T00:00:00.000Z,""1110"",""4"",16,8,0"
"2018-04-18T00:00:00.000Z,""1100"",""4"",16,8,0"
"2018-04-19T00:00:00.000Z,""1100"",""4"",16,8,0"
"2018-04-20T00:00:00.000Z,""1150"",""4"",16,8,0"
"2018-04-21T00:00:00.000Z,""1160"",""4"",16,8,0"
"2018-04-22T00:00:00.000Z,""1170"",""4"",16,8,0"
"2018-04-23T00:00:00.000Z,""1220"",""4"",16,8,0"
"2018-04-24T00:00:00.000Z,""1260"",""4"",16,8,0"
"2018-04-25T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-04-26T00:00:00.000Z,""1290"",""4"",16,8,0"
"2018-04-27T00:00:00.000Z,""1320"",""4"",16,8,0"
"2018-04-28T00:00:00.000Z,""1370"",""4"",16,8,0"
"2018-04-29T00:00:00.000Z,""1320"",""4"",16,8,0"
"2018-04-30T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-05-01T00:00:00.000Z,""1290"",""4"",16,8,0"
"2018-05-02T00:00:00.000Z,""1290"",""4"",16,8,0"
"2018-05-03T00:00:00.000Z,""1220"",""4"",16,8,0"
"2018-05-04T00:00:00.000Z,""1180"",""4"",16,8,0"
"2018-05-05T00:00:00.000Z,""1140"",""4"",16,8,0"
"2018-05-06T00:00:00.000Z,""1140"",""4"",16,8,0"
"2018-05-07T00:00:00.000Z,""1120"",""4"",16,8,0"
"2018-05-08T00:00:00.000Z,""1190"",""4"",16,8,0"
"2018-05-09T00:00:00.000Z,""1210"",""4"",16,8,0"
"2018-05-10T00:00:00.000Z,""1320"",""4"",16,8,0"
"2018-05-11T00:00:00.000Z,""1340"",""4"",16,8,0"
"2018-05-12T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-05-13T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-05-14T00:00:00.000Z,""1330"",""4"",16,8,0"
"2018-05-15T00:00:00.000Z,""1420"",""4"",16,8,0"
"2018-05-16T00:00:00.000Z,""1550"",""4"",16,8,0"
"2018-05-17T00:00:00.000Z,""1560"",""4"",16,8,0"
"2018-05-18T00:00:00.000Z,""1540"",""4"",16,8,0"
"2018-05-19T00:00:00.000Z,""1420"",""4"",16,8,0"
"2018-05-20T00:00:00.000Z,""1360"",""4"",16,8,0"
"2018-05-21T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-05-22T00:00:00.000Z,""1260"",""4"",16,8,0"
"2018-05-23T00:00:00.000Z,""1290"",""4"",16,8,0"
"2018-05-24T00:00:00.000Z,""1330"",""4"",16,8,0"
"2018-05-25T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-05-26T00:00:00.000Z,""1230"",""4"",16,8,0"
"2018-05-27T00:00:00.000Z,""1220"",""4"",16,8,0"
"2018-05-28T00:00:00.000Z,""1240"",""4"",16,8,0"
"2018-05-29T00:00:00.000Z,""1300"",""4"",16,8,0"
"2018-05-30T00:00:00.000Z,""1340"",""4"",16,8,0"
"2018-05-31T00:00:00.000Z,""1420"",""4"",16,8,0"
"2018-06-01T00:00:00.000Z,""1530"",""4"",16,8,0"
"2018-06-02T00:00:00.000Z,""1450"",""4"",16,8,0"
